0,0,558,720,388,71,1,1,1,1
0,0,297,729,196,46,1,1,1,1
0,0,1451,666,102,38,1,1,1,1
0,0,2104,654,127,40,1,1,1,1
1,0,566,720,386,71,1,1,1,1
1,0,294,729,196,46,1,1,1,1
1,0,1450,666,102,38,1,1,1,1
1,0,2107,654,126,40,1,1,1,1
2,0,575,719,385,71,1,1,1,1
2,0,292,729,197,46,1,1,1,1
2,0,1448,666,102,38,1,1,1,1
2,0,2109,654,126,40,1,1,1,1
3,0,583,719,383,70,1,1,1,1
3,0,289,729,197,46,1,1,1,1
3,0,1447,666,102,38,1,1,1,1
3,0,2112,654,125,40,1,1,1,1
4,0,592,719,382,70,1,1,1,1
4,0,287,730,197,46,1,1,1,1
4,0,1445,666,102,38,1,1,1,1
4,0,2115,653,125,40,1,1,1,1
5,0,600,719,380,70,1,1,1,1
5,0,284,730,198,46,1,1,1,1
5,0,1444,666,102,38,1,1,1,1
5,0,2118,653,124,40,1,1,1,1
6,0,609,718,378,70,1,1,1,1
6,0,282,730,198,47,1,1,1,1
6,0,1442,666,103,38,1,1,1,1
6,0,2120,653,124,40,1,1,1,1
7,0,617,718,377,70,1,1,1,1
7,0,279,730,198,47,1,1,1,1
7,0,1441,666,103,38,1,1,1,1
7,0,2123,653,123,41,1,1,1,1
8,0,626,718,375,69,1,1,1,1
8,0,277,730,199,47,1,1,1,1
8,0,1439,666,103,38,1,1,1,1
8,0,2126,653,122,41,1,1,1,1
9,0,634,718,374,69,1,1,1,1
9,0,274,730,199,47,1,1,1,1
9,0,1438,667,103,38,1,1,1,1
9,0,2129,653,122,41,1,1,1,1
10,0,642,717,372,69,1,1,1,1
10,0,272,730,199,47,1,1,1,1
10,0,1436,667,103,38,1,1,1,1
10,0,2131,652,121,41,1,1,1,1
11,0,651,717,370,69,1,1,1,1
11,0,269,731,200,47,1,1,1,1
11,0,1435,667,103,38,1,1,1,1
11,0,2134,652,121,41,1,1,1,1
12,0,659,717,369,68,1,1,1,1
12,0,266,731,200,47,1,1,1,1
12,0,1434,667,103,38,1,1,1,1
12,0,2137,652,120,41,1,1,1,1
13,0,668,717,367,68,1,1,1,1
13,0,264,731,200,47,1,1,1,1
13,0,1432,667,103,38,1,1,1,1
13,0,2140,652,120,41,1,1,1,1
14,0,676,716,366,68,1,1,1,1
14,0,261,731,201,47,1,1,1,1
