2,1,568,728,409,77,1,1,1,1
2,2,2100,646,142,58,1,1,1,1
2,3,1438,659,121,53,1,1,1,1
2,4,281,724,214,63,1,1,1,1
3,1,565,725,431,82,1,1,1,1
3,2,2105,648,136,55,1,1,1,1
3,3,1437,659,123,53,1,1,1,1
3,4,275,723,220,65,1,1,1,1
4,1,582,726,415,79,1,1,1,1
4,2,2108,647,135,55,1,1,1,1
4,3,1435,659,124,53,1,1,1,1
4,4,272,724,222,65,1,1,1,1
5,1,591,726,411,78,1,1,1,1
5,2,2109,646,138,57,1,1,1,1
5,3,1433,658,125,55,1,1,1,1
5,4,269,723,222,65,1,1,1,1
6,1,599,726,413,79,1,1,1,1
6,2,2111,646,139,57,1,1,1,1
6,3,1432,658,124,55,1,1,1,1
6,4,266,723,225,66,1,1,1,1
7,1,610,726,409,78,1,1,1,1
7,2,2114,646,138,56,1,1,1,1
7,3,1430,658,124,55,1,1,1,1
7,4,266,724,221,65,1,1,1,1
8,1,625,726,393,76,1,1,1,1
8,2,2117,645,139,57,1,1,1,1
8,3,1430,659,121,53,1,1,1,1
8,4,263,724,221,65,1,1,1,1
9,1,635,725,391,75,1,1,1,1
9,2,2121,647,135,55,1,1,1,1
9,3,1430,659,119,53,1,1,1,1
9,4,262,724,221,65,1,1,1,1
10,1,636,723,401,78,1,1,1,1
10,2,2124,646,135,55,1,1,1,1
10,3,1427,660,121,53,1,1,1,1
10,4,258,724,223,66,1,1,1,1
11,1,646,723,398,77,1,1,1,1
11,2,2126,646,137,56,1,1,1,1
11,3,1425,660,122,53,1,1,1,1
11,4,257,724,221,66,1,1,1,1
12,1,660,723,389,76,1,1,1,1
12,2,2128,646,136,55,1,1,1,1
12,3,1422,659,126,55,1,1,1,1
12,4,253,723,224,67,1,1,1,1
13,1,670,723,383,75,1,1,1,1
13,2,2131,647,135,54,1,1,1,1
13,3,1421,659,127,56,1,1,1,1
13,4,251,723,225,67,1,1,1,1
14,1,678,723,380,74,1,1,1,1
14,2,2131,646,139,56,1,1,1,1
14,3,1419,658,129,57,1,1,1,1
14,4,247,723,227,68,1,1,1,1
15,1,680,721,395,77,1,1,1,1
15,2,2135,646,136,55,1,1,1,1
15,3,1417,659,128,56,1,1,1,1
15,4,247,724,224,67,1,1,1,1
16,1,692,721,387,75,1,1,1,1
16,2,2137,646,138,55,1,1,1,1
16,3,1416,659,127,57,1,1,1,1
16,4,250,726,216,64,1,1,1,1
17,1,699,720,386,76,1,1,1,1
17,2,2138,645,140,57,1,1,1,1
17,3,1415,658,128,57,1,1,1,1
17,4,249,727,216,64,1,1,1,1
18,1,710,720,381,75,1,1,1,1
18,2,2142,646,136,55,1,1,1,1
18,3,1414,658,128,57,1,1,1,1
18,4,241,725,224,66,1,1,1,1
19,1,721,720,376,75,1,1,1,1
19,2,2144,646,137,55,1,1,1,1
19,3,1413,658,127,57,1,1,1,1
19,4,236,724,227,68,1,1,1,1
20,1,730,720,373,74,1,1,1,1
20,2,2146,646,135,54,1,1,1,1
20,3,1412,659,125,55,1,1,1,1
20,4,238,725,223,67,1,1,1,1
21,1,741,720,366,73,1,1,1,1
21,2,2150,646,133,53,1,1,1,1
21,3,1411,659,125,55,1,1,1,1
21,4,237,726,221,65,1,1,1,1
22,1,748,720,364,72,1,1,1,1
22,2,2153,646,134,53,1,1,1,1
22,3,1410,659,124,55,1,1,1,1
22,4,236,726,219,65,1,1,1,1
23,1,756,719,366,73,1,1,1,1
23,2,2155,646,135,53,1,1,1,1
23,3,1410,660,121,54,1,1,1,1
23,4,236,728,212,62,1,1,1,1
24,1,765,718,366,73,1,1,1,1
24,2,2159,645,133,53,1,1,1,1
24,3,1409,661,121,53,1,1,1,1
24,4,232,727,218,64,1,1,1,1
25,1,771,718,368,73,1,1,1,1
25,2,2160,645,135,54,1,1,1,1
25,3,1408,661,121,53,1,1,1,1
25,4,227,726,223,66,1,1,1,1
26,1,784,718,359,72,1,1,1,1
26,2,2163,646,132,53,1,1,1,1
26,3,1408,662,119,52,1,1,1,1
26,4,226,727,222,65,1,1,1,1
27,1,792,717,355,71,1,1,1,1
27,2,2165,645,132,53,1,1,1,1
27,3,1407,663,119,51,1,1,1,1
27,4,225,728,217,63,1,1,1,1
28,1,800,717,359,72,1,1,1,1
28,2,2167,645,132,53,1,1,1,1
28,3,1405,663,121,51,1,1,1,1
28,4,223,729,217,64,1,1,1,1
29,1,809,717,353,71,1,1,1,1
29,2,2170,646,130,52,1,1,1,1
29,3,1404,663,121,52,1,1,1,1
29,4,216,726,226,67,1,1,1,1
30,1,817,717,348,71,1,1,1,1
30,2,2173,645,129,52,1,1,1,1
30,3,1401,663,122,52,1,1,1,1
30,4,211,725,231,68,1,1,1,1
31,1,825,717,344,69,1,1,1,1
31,2,2176,646,127,51,1,1,1,1
31,3,1400,663,121,52,1,1,1,1
31,4,210,725,230,68,1,1,1,1
32,1,836,717,339,68,1,1,1,1
32,2,2179,647,125,49,1,1,1,1
32,3,1399,662,121,52,1,1,1,1
32,4,208,725,229,69,1,1,1,1
33,1,845,716,335,67,1,1,1,1
33,2,2182,647,124,49,1,1,1,1
33,3,1397,662,122,52,1,1,1,1
33,4,205,725,233,69,1,1,1,1
34,1,851,716,337,67,1,1,1,1
34,2,2182,646,129,51,1,1,1,1
34,3,1396,663,121,51,1,1,1,1
34,4,205,726,228,68,1,1,1,1
35,1,862,716,331,66,1,1,1,1
35,2,2185,646,127,51,1,1,1,1
35,3,1395,663,121,51,1,1,1,1
35,4,204,726,225,67,1,1,1,1
36,1,865,715,338,68,1,1,1,1
36,2,2187,645,128,51,1,1,1,1
36,3,1394,663,121,51,1,1,1,1
36,4,200,726,227,68,1,1,1,1
37,1,871,714,340,69,1,1,1,1
37,2,2189,645,128,51,1,1,1,1
37,3,1391,663,123,52,1,1,1,1
37,4,198,726,227,68,1,1,1,1
38,1,879,714,338,68,1,1,1,1
38,2,2191,645,129,51,1,1,1,1
