2,250000000,575,719,385,71,1,1,1,1
2,190000000,292,729,197,46,1,1,1,1
2,330000000,2109,654,126,40,1,1,1,1
3,250000000,583,719,383,70,1,1,1,1
3,190000000,289,729,197,46,1,1,1,1
3,330000000,2112,654,125,40,1,1,1,1
4,250000000,592,719,382,70,1,1,1,1
4,190000000,287,730,197,46,1,1,1,1
4,330000000,2115,653,125,40,1,1,1,1
5,250000000,600,719,380,70,1,1,1,1
5,190000000,284,730,198,46,1,1,1,1
5,330000000,2118,653,124,40,1,1,1,1
6,250000000,609,718,378,70,1,1,1,1
6,190000000,282,730,198,47,1,1,1,1
6,330000000,2120,653,124,40,1,1,1,1
7,250000000,617,718,377,70,1,1,1,1
7,190000000,279,730,198,47,1,1,1,1
7,330000000,2123,653,123,41,1,1,1,1
8,250000000,626,718,375,69,1,1,1,1
8,190000000,277,730,199,47,1,1,1,1
8,330000000,2126,653,122,41,1,1,1,1
9,250000000,634,718,374,69,1,1,1,1
9,190000000,274,730,199,47,1,1,1,1
9,330000000,2129,653,122,41,1,1,1,1
10,250000000,642,717,372,69,1,1,1,1
10,190000000,272,730,199,47,1,1,1,1
10,330000000,2131,652,121,41,1,1,1,1
11,250000000,651,717,370,69,1,1,1,1
11,190000000,269,731,200,47,1,1,1,1
11,330000000,2134,652,121,41,1,1,1,1
12,250000000,659,717,369,68,1,1,1,1
12,190000000,266,731,200,47,1,1,1,1
12,330000000,2137,652,120,41,1,1,1,1
13,250000000,668,717,367,68,1,1,1,1
13,190000000,264,731,200,47,1,1,1,1
13,330000000,2140,652,120,41,1,1,1,1
14,250000000,676,716,366,68,1,1,1,1
14,190000000,261,731,201,47,1,1,1,1
14,330000000,2142,652,119,41,1,1,1,1
15,250000000,685,716,364,68,1,1,1,1
15,190000000,259,731,201,47,1,1,1,1
15,330000000,2145,652,118,41,1,1,1,1
16,250000000,693,716,362,68,1,1,1,1
16,190000000,256,731,201,47,1,1,1,1
16,330000000,2148,652,118,41,1,1,1,1
17,250000000,702,716,361,67,1,1,1,1
17,190000000,254,731,202,47,1,1,1,1
17,330000000,2150,651,117,41,1,1,1,1
18,250000000,710,715,359,67,1,1,1,1
18,190000000,251,732,202,48,1,1,1,1
18,330000000,2153,651,117,41,1,1,1,1
19,250000000,719,715,358,67,1,1,1,1
19,190000000,249,732,202,48,1,1,1,1
19,330000000,2156,651,116,41,1,1,1,1
20,250000000,727,715,356,67,1,1,1,1
20,190000000,246,732,202,48,1,1,1,1
20,330000000,2159,651,115,42,1,1,1,1
21,250000000,735,714,354,67,1,1,1,1
21,190000000,244,732,203,48,1,1,1,1
21,330000000,2161,651,115,42,1,1,1,1
22,250000000,744,714,353,66,1,1,1,1
22,190000000,241,732,203,48,1,1,1,1
22,330000000,2164,651,114,42,1,1,1,1
23,250000000,752,714,351,66,1,1,1,1
23,190000000,238,732,203,48,1,1,1,1
23,330000000,2167,650,114,42,1,1,1,1
24,250000000,761,714,349,66,1,1,1,1
24,190000000,236,732,204,48,1,1,1,1
24,330000000,2170,650,113,42,1,1,1,1
25,250000000,769,713,348,66,1,1,1,1
25,190000000,233,733,204,48,1,1,1,1
